period,seriesId,seriesDescription,stateId,stateDescription,value,unit
2021,CLTCE,Coal CO2 emissions for all sectors,GA,Georgia,19.5,Million metric tons CO2  
2021,CLTCE,Coal CO2 emissions for all sectors,HI,Hawaii,1.2,Million metric tons CO2  
2021,CLTCE,Coal CO2 emissions for all sectors,IA,Iowa,25.3,Million metric tons CO2  
2021,CLTCE,Coal CO2 emissions for all sectors,ID,Idaho,.3,Million metric tons CO2  
2021,CLTCE,Coal CO2 emissions for all sectors,IL,Illinois,50,Million metric tons CO2  
2021,CLTCE,Coal CO2 emissions for all sectors,IN,Indiana,71.7,Million metric tons CO2  
2021,CLTCE,Coal CO2 emissions for all sectors,KS,Kansas,21,Million metric tons CO2  
2021,CLTCE,Coal CO2 emissions for all sectors,KY,Kentucky,52.5,Million metric tons CO2  
2021,CLTCE,Coal CO2 emissions for all sectors,LA,Louisiana,9.2,Million metric tons CO2  
2021,CLTCE,Coal CO2 emissions for all sectors,MA,Massachusetts,0,Million metric tons CO2  
2021,CLTCE,Coal CO2 emissions for all sectors,MD,Maryland,6.6,Million metric tons CO2  
2021,CLTCE,Coal CO2 emissions for all sectors,ME,Maine,.2,Million metric tons CO2  
2021,CLTCE,Coal CO2 emissions for all sectors,MI,Michigan,41.6,Million metric tons CO2  
2021,CLTCE,Coal CO2 emissions for all sectors,MN,Minnesota,17.2,Million metric tons CO2  
2021,CLTCE,Coal CO2 emissions for all sectors,MO,Missouri,59.1,Million metric tons CO2  
2021,CLTCE,Coal CO2 emissions for all sectors,MS,Mississippi,6.2,Million metric tons CO2  
2021,CLTCE,Coal CO2 emissions for all sectors,MT,Montana,11.8,Million metric tons CO2  
2021,CLTCE,Coal CO2 emissions for all sectors,NC,North Carolina,21.3,Million metric tons CO2  
2021,CLTCE,Coal CO2 emissions for all sectors,ND,North Dakota,34.7,Million metric tons CO2  
2021,CLTCE,Coal CO2 emissions for all sectors,NE,Nebraska,20.7,Million metric tons CO2  
2021,CLTCE,Coal CO2 emissions for all sectors,NH,New Hampshire,.3,Million metric tons CO2  
2021,CLTCE,Coal CO2 emissions for all sectors,NJ,New Jersey,1.2,Million metric tons CO2  
2021,CLTCE,Coal CO2 emissions for all sectors,NM,New Mexico,12.8,Million metric tons CO2  
2021,CLTCE,Coal CO2 emissions for all sectors,NV,Nevada,3.4,Million metric tons CO2  
2021,CLTCE,Coal CO2 emissions for all sectors,NY,New York,.5,Million metric tons CO2  
2021,CLTCE,Coal CO2 emissions for all sectors,OH,Ohio,54.8,Million metric tons CO2  
2021,CLTCE,Coal CO2 emissions for all sectors,OK,Oklahoma,12.6,Million metric tons CO2  
2021,CLTCE,Coal CO2 emissions for all sectors,OR,Oregon,.1,Million metric tons CO2  
2021,CLTCE,Coal CO2 emissions for all sectors,PA,Pennsylvania,45.9,Million metric tons CO2  
2021,CLTCE,Coal CO2 emissions for all sectors,RI,Rhode Island,0,Million metric tons CO2  
2021,CLTCE,Coal CO2 emissions for all sectors,SC,South Carolina,15.6,Million metric tons CO2  
2021,CLTCE,Coal CO2 emissions for all sectors,SD,South Dakota,2.1,Million metric tons CO2  
2021,CLTCE,Coal CO2 emissions for all sectors,TN,Tennessee,21.6,Million metric tons CO2  
2021,CLTCE,Coal CO2 emissions for all sectors,TX,Texas,92.8,Million metric tons CO2  
2021,CLTCE,Coal CO2 emissions for all sectors,UT,Utah,26.5,Million metric tons CO2  
2021,CLTCE,Coal CO2 emissions for all sectors,VA,Virginia,6.5,Million metric tons CO2  
2021,CLTCE,Coal CO2 emissions for all sectors,VT,Vermont,0,Million metric tons CO2  
2021,CLTCE,Coal CO2 emissions for all sectors,WA,Washington,3.5,Million metric tons CO2  
2021,CLTCE,Coal CO2 emissions for all sectors,WI,Wisconsin,27.5,Million metric tons CO2  
2021,CLTCE,Coal CO2 emissions for all sectors,WV,West Virginia,60.6,Million metric tons CO2  
2021,CLTCE,Coal CO2 emissions for all sectors,WY,Wyoming,36.1,Million metric tons CO2  
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,AK,Alaska,39.8,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,AL,Alabama,108.4,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,AR,Arkansas,61.8,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,AZ,Arizona,82.8,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,CA,California,321.9,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,CO,Colorado,84.8,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,CT,Connecticut,36.2,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,DC,District of Columbia,2.6,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,DE,Delaware,12.7,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,FL,Florida,225.6,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,GA,Georgia,123.8,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,HI,Hawaii,17.2,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,IA,Iowa,71.1,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,ID,Idaho,20.4,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,IL,Illinois,183.1,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,IN,Indiana,165.6,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,KS,Kansas,59.6,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,KY,Kentucky,110.9,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,LA,Louisiana,188.1,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,MA,Massachusetts,56,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,MD,Maryland,52.3,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,ME,Maine,14.4,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,MI,Michigan,147.4,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,MN,Minnesota,82.5,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,MO,Missouri,116.5,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,MS,Mississippi,62.8,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,MT,Montana,28.4,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,NC,North Carolina,115.3,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,ND,North Dakota,56.2,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,NE,Nebraska,47.1,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,NH,New Hampshire,13.3,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,NJ,New Jersey,88.7,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,NM,New Mexico,45.8,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,NV,Nevada,39.5,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,NY,New York,157.6,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,OH,Ohio,193.4,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,OK,Oklahoma,87.5,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,OR,Oregon,38,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,PA,Pennsylvania,213.9,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,RI,Rhode Island,10.6,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,SC,South Carolina,69,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,SD,South Dakota,15.1,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,TN,Tennessee,92.2,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,TX,Texas,662.8,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,UT,Utah,62.1,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,VA,Virginia,98.1,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,VT,Vermont,5.5,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,WA,Washington,73.5,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,WI,Wisconsin,92.4,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,WV,West Virginia,88.2,Million metric tons CO2
2021,FFTCE,Fossil fuel CO2 emissions for all sectors,WY,Wyoming,54.5,Million metric tons CO2
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),AK,Alaska,159.4,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),AL,Alabama,1720.8,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),AR,Arkansas,1072.9,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),AZ,Arizona,1764.5,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),CA,California,3598.7,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),CO,Colorado,943.3,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),CT,Connecticut,789.7,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),DC,District of Columbia,0,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),DE,Delaware,86.2,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),FL,Florida,6848,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),GA,Georgia,1762.6,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),HI,Hawaii,0,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),IA,Iowa,188.1,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),ID,Idaho,160.7,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),IL,Illinois,738,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),IN,Indiana,902.3,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),KS,Kansas,223.3,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),KY,Kentucky,468,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),LA,Louisiana,1719.9,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),MA,Massachusetts,660.2,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),MD,Maryland,445.9,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),ME,Maine,114.3,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),MI,Michigan,1068.7,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),MN,Minnesota,453.5,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),MO,Missouri,545.9,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),MS,Mississippi,1417.2,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),MT,Montana,19.6,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),NC,North Carolina,1641.7,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),ND,North Dakota,46.1,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),NE,Nebraska,151,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),NH,New Hampshire,145.1,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),NJ,New Jersey,829.3,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),NM,New Mexico,459.1,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),NV,Nevada,917.3,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),NY,New York,1811.8,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),OH,Ohio,1516.1,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),OK,Oklahoma,3385.2,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),OR,Oregon,543.7,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),PA,Pennsylvania,2923.2,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),RI,Rhode Island,278,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),SC,South Carolina,774,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),SD,South Dakota,42,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),TN,Tennessee,358.8,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),TX,Texas,14914.8,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),UT,Utah,352.4,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),VA,Virginia,1573.4,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),VT,Vermont,0,Million dollars
2021,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),WA,Washington,491.5,Million dollars
